threshold,seed,pcc,rmse
8.0,53,0.8557451628202976,1.2016369019225515
8.0,54,0.8572202314777599,1.1960310446581734
8.0,55,0.8513114302013824,1.2131529911380867
8.0,56,0.8551548812062678,1.200470047642967
8.0,57,0.8536895885306833,1.203559831839359
8.0,58,0.8519789129248118,1.2109622468467856
8.0,59,0.8565527367767899,1.1995995461759599
8.0,60,0.8526765841163472,1.2107404645038033
8.0,61,0.8531739242200015,1.2044747688883561
8.0,62,0.8529542973096423,1.2097617478673606
8.0,63,0.8569004487417367,1.199791592638321
8.0,64,0.8536926260720393,1.2076512188368107
8.0,65,0.8528373140252888,1.2101689272587006
8.0,66,0.8568703497665524,1.1969563341080733
8.0,67,0.852675862165584,1.209719387878095
8.0,68,0.8492743865021057,1.2179549762569495
8.0,69,0.8558103676361609,1.2017489795911314
8.0,70,0.8551438134325383,1.201842776321803
8.0,71,0.8569646929523407,1.1976911477886107
8.0,72,0.8555489972688899,1.2011653410660632
8.0,73,0.8520172593971765,1.2113516684435024
8.0,74,0.8541610182259239,1.205955882139459
8.0,75,0.8555398778542836,1.201009301604304
8.0,76,0.8565454034072807,1.198836803979782
8.0,77,0.8526778259366968,1.2102185175084987
8.0,78,0.8505836087544096,1.2138358112419545
8.0,79,0.855463392325825,1.2015878147664305
8.0,80,0.8571919347655171,1.1971996207890627
8.0,81,0.8537924951768665,1.2049416962216373
8.0,82,0.8510126003385117,1.2120976611623857
8.0,83,0.8531523449498223,1.2048030531338596
8.0,84,0.8524210475262509,1.2094894018785523
8.0,85,0.8539865861309842,1.202830416111733
8.0,86,0.8543584199970328,1.2033067329216676
8.0,87,0.8513792673834429,1.2118126045478501
8.0,88,0.8516909140026444,1.210316994754095
8.0,89,0.8520536250985735,1.2117128624419387
8.0,90,0.8550936265372352,1.1989974876070646
8.0,91,0.8533972706722315,1.2038237961309346
8.0,92,0.8541468422849162,1.2063279508084246
8.0,93,0.856967555210033,1.1964805080785967
8.0,94,0.8526880995741078,1.210633774184994
8.0,95,0.8540768125924161,1.2067457702694164
8.0,96,0.8530470286213311,1.205288667113109
8.0,97,0.8541744128849108,1.2060625901493498
8.0,98,0.8553909377867194,1.2042319281399487
8.0,99,0.8560061353283211,1.1972740960018948
9.0,0,0.8549242883353859,1.2001982624784613
9.0,1,0.8547623943511182,1.2036627364377217
9.0,2,0.8520130085646227,1.2101689167256087
9.0,3,0.8536599230434689,1.2048085326356481
9.0,4,0.8567476439623394,1.1957751638483687
9.0,5,0.8524462066528561,1.2080466374023346
9.0,6,0.8530372581054445,1.2056427362866744
9.0,7,0.8511169837558246,1.2103496497093094
9.0,8,0.8538389034033979,1.2065963580290662
9.0,9,0.8567245500051742,1.1963583131870195
9.0,10,0.8544196960616269,1.2018616475349373
9.0,11,0.8544817439987044,1.2050087922187271
9.0,12,0.8538951603572131,1.2027596770973485
9.0,13,0.8547261007318837,1.201667483737406
9.0,14,0.8554574247840797,1.1981048942080612
9.0,15,0.851904601869015,1.2125203207346584
9.0,16,0.8524579773047848,1.2067440402157936
9.0,17,0.8525372236895095,1.2065507620434244
9.0,18,0.8518667934132097,1.2103903600350714
9.0,19,0.8548381544979614,1.2013316428583956
9.0,20,0.8540655390817798,1.2033091776088882
9.0,21,0.8540917996033328,1.2055381127997962
9.0,22,0.8541535660547598,1.2062506504645423
9.0,23,0.8580365478081431,1.1933729339685746
9.0,24,0.854981386358964,1.2018865789458062
9.0,25,0.8566243236013604,1.1960564947227088
9.0,26,0.8539142435621544,1.2020251418240073
9.0,27,0.8550405888239202,1.2007116371859676
9.0,28,0.8538676009536899,1.203392684675611
9.0,29,0.8536771229058804,1.2043764443158085
9.0,30,0.8528208939930518,1.2068130506865684
9.0,31,0.8502593551961987,1.2148308388176405
9.0,32,0.8529165910161938,1.2066981749196213
9.0,33,0.855967796153165,1.1966269655331672
9.0,34,0.8548460600792999,1.200970477764938
9.0,35,0.8536238691612427,1.203117214537312
9.0,36,0.8515287941618448,1.211874870415853
9.0,37,0.8529676651836533,1.2069644409446751
9.0,38,0.8497065708410625,1.2151640891224567
9.0,39,0.8536774523420377,1.2058275750768797
9.0,40,0.856780180352829,1.2001676225892408
9.0,41,0.8539735140619031,1.2040951169908105
9.0,42,0.8533828866122041,1.2066628760050002
9.0,43,0.8515793200074179,1.2111744478479072
9.0,44,0.8547340869278395,1.2005626428551024
9.0,45,0.8549926145246347,1.200521995583931
9.0,46,0.8553663231381037,1.2002830683868577
9.0,47,0.8539133257977215,1.2064999991810357
9.0,48,0.8514797028963107,1.2092236928967415
9.0,49,0.8565949837327317,1.1945147935950815
9.0,50,0.8544585942767323,1.2046449164938824
9.0,51,0.849560319895445,1.214446475158377
9.0,52,0.8509709876732586,1.2109677601216318
9.0,53,0.854418373545239,1.2013503869938715
9.0,54,0.8525414488270792,1.2088352445986161
9.0,55,0.8541415600187587,1.2014846763860312
9.0,56,0.8515419647801808,1.2073251523234758
9.0,57,0.8557168020575376,1.196924469369968
9.0,58,0.8515141506574392,1.208784549345883
9.0,59,0.8512135825388223,1.2111653057463987
9.0,60,0.8522216634017431,1.2105558745600977
9.0,61,0.8527716619036159,1.2063548907969066
9.0,62,0.8534220746158631,1.2071215285248327
9.0,63,0.8522079382621249,1.2061351890158103
9.0,64,0.8564985914988897,1.1966390619134915
9.0,65,0.8534091588678959,1.20667247910395
9.0,66,0.8551274970147067,1.1988200516101122
9.0,67,0.8551638294559102,1.2006041975369879
9.0,68,0.8510540784347115,1.2092634170887595
9.0,69,0.8536375497286451,1.203062838649571
9.0,70,0.8535042466554857,1.2048858506752629
9.0,71,0.853124727895091,1.203432617922597
9.0,72,0.8541971665323874,1.2005960092592236
9.0,73,0.852031935372996,1.2101665147732197
9.0,74,0.8534674187082055,1.205705933360219
9.0,75,0.8531800968474564,1.2026290561580095
9.0,76,0.8515942641878829,1.209336175297274
9.0,77,0.8520952808310636,1.2083425487406176
9.0,78,0.8532728859993648,1.205348771890804
9.0,79,0.8542154378085158,1.2050084789049376
9.0,80,0.8507645590321397,1.2132359770458674
9.0,81,0.8522012670648638,1.2054681089760877
9.0,82,0.8521905802440438,1.2122871140448022
9.0,83,0.8539152241485981,1.2041158421776488
9.0,84,0.8514398609431668,1.2124863413750668
9.0,85,0.8549776587259736,1.1980566971591717
9.0,86,0.8552029081183607,1.200518982827758
9.0,87,0.8554778229741793,1.1987490002844705
9.0,88,0.8505205817880364,1.2115914542502801
9.0,89,0.8501423706749082,1.2140720072541031
9.0,90,0.853511349081796,1.2055259209408908
9.0,91,0.8522770374712787,1.208510405030419
9.0,92,0.8549658726386724,1.2008584714394723
9.0,93,0.8540681971363919,1.204322858078589
9.0,94,0.8514347180441048,1.2111427853824843
9.0,95,0.8542427217357641,1.2053620460217052
9.0,96,0.8543809610752946,1.2006623487326882
9.0,97,0.8519103760498583,1.2078703043347345
9.0,98,0.8519454514569738,1.2096715011531558
9.0,99,0.8526773107586847,1.2060944538860403
10.0,0,0.8531296450162035,1.2031647485630703
10.0,1,0.8553835680459976,1.1992527489486071
10.0,2,0.8562556701808641,1.1966548324621695
10.0,3,0.855953792895753,1.1962128478429983
10.0,4,0.8524101807777412,1.2053662870598623
10.0,5,0.8508474143582319,1.21129975467278
10.0,6,0.8542703711506574,1.1992247783046048
10.0,7,0.8540229409748088,1.2021777906485869
10.0,8,0.8576844118597277,1.1936928781701226
10.0,9,0.8537511505640158,1.202724577287827
10.0,10,0.8545698407138692,1.200876030194049
10.0,11,0.8539621971307727,1.2029049259246156
10.0,12,0.8541210771758043,1.2029574800649865
10.0,13,0.8521127813353668,1.2092858285700507
10.0,14,0.8503137976001287,1.2110588396215558
10.0,15,0.8515208331122689,1.2076281450868545
10.0,16,0.8538896900070353,1.1995350458969558
10.0,17,0.8532068190485744,1.2033101749087578
10.0,18,0.8542578265202688,1.2028502255190425
10.0,19,0.8537140352138869,1.202251227338774
10.0,20,0.8521771857959833,1.2054387233551354
10.0,21,0.8542410091363664,1.2009851842915198
10.0,22,0.8548746335956527,1.20158903704119
10.0,23,0.8514709944335935,1.2097446002834351
10.0,24,0.8536761010509893,1.20107309431168
10.0,25,0.8520297099847138,1.207980875339036
10.0,26,0.8552720385408937,1.1962490964443233
10.0,27,0.8565008459631087,1.1937219669988623
10.0,28,0.8533141652016912,1.2024280072864426
10.0,29,0.8544438018399354,1.2010884347452808
10.0,30,0.8528801915996715,1.2047550419968522
10.0,31,0.8517920493284586,1.2056793300794777
10.0,32,0.8514469960078062,1.2054138421236376
10.0,33,0.8560688430934419,1.194581306006043
10.0,34,0.8527492890117638,1.2048750306594775
10.0,35,0.8541896826859438,1.1991990651855
10.0,36,0.8526825315679503,1.2073300521213226
10.0,37,0.8536351805212655,1.2028306337237589
10.0,38,0.8530926831615792,1.204992472895769
10.0,39,0.8559954972687784,1.1936586934592734
10.0,40,0.8532790192516071,1.2024932115850753
10.0,41,0.8511458536269546,1.2086585305393713
10.0,42,0.8520388715111351,1.2065169343902935
10.0,43,0.8511237717826027,1.2106620512101827
10.0,44,0.8560922056195406,1.1962553393654394
10.0,45,0.8585965863484029,1.1901442808459242
10.0,46,0.8517204373238966,1.2102693822429431
10.0,47,0.8546193591313996,1.2002825597052753
10.0,48,0.8550255807862436,1.1946927056622592
10.0,49,0.8542955639471186,1.2009892574938277
10.0,50,0.8552798937863336,1.1995622645544115
10.0,51,0.8536577352557492,1.2042641956535045
10.0,52,0.853226514430546,1.2031354139023316
10.0,53,0.8537842402778905,1.2030461173160698
10.0,54,0.8535279903807985,1.2025715454353725
10.0,55,0.8529197777581616,1.2071672787035752
10.0,56,0.8537932705252758,1.2017666631175674
10.0,57,0.8560023295378691,1.1963477844485302
10.0,58,0.854974985553245,1.1996340692572984
10.0,59,0.8538124226386982,1.2034933070316878
10.0,60,0.8506031450030159,1.2112287004733544
10.0,61,0.8544336152125772,1.200702897148672
10.0,62,0.853535945349006,1.205547120958542
10.0,63,0.855905461957767,1.196809890050578
10.0,64,0.8559153162314156,1.1939983789357729
10.0,65,0.8549790147780547,1.1986342436652928
10.0,66,0.8534497737480569,1.2032518467837756
10.0,67,0.853485302109205,1.2021590166997274
10.0,68,0.8514054425972262,1.2080367340724019
10.0,69,0.852843712063724,1.2052054740080809
10.0,70,0.8561662734072983,1.194003856249809
10.0,71,0.8509045951446869,1.2096152188023181
10.0,72,0.8529569984820408,1.2046265414907584
10.0,73,0.854845374182017,1.1994675240220773
10.0,74,0.8527088608249255,1.2044875035377725
10.0,75,0.8531989533632246,1.2026500127080797
10.0,76,0.8550633625310959,1.199294817906766
10.0,77,0.8519423298873172,1.206944164388216
10.0,78,0.8528626753053986,1.202884618376537
10.0,79,0.8526053136176726,1.2061905508042683
10.0,80,0.8523131342483691,1.206320487245852
10.0,81,0.8531963186815029,1.2039457057231093
10.0,82,0.8526896346576119,1.205032632458612
10.0,83,0.852389396761482,1.2069846891748537
10.0,84,0.854707813853518,1.198081849575211
10.0,85,0.8540232342085382,1.2002492569060876
10.0,86,0.8531957999140436,1.2062906034316399
10.0,87,0.8529651116007689,1.2049311483825074
10.0,88,0.8529763618381441,1.2053171859692362
10.0,89,0.8542189820924673,1.2012901124368132
10.0,90,0.8552436080765143,1.200897856710335
10.0,91,0.8522517380358489,1.2047324663827514
10.0,92,0.8534467350109955,1.2009606786528881
10.0,93,0.8537921970449461,1.2026176850445898
10.0,94,0.8557328055040614,1.195662019544639
10.0,95,0.8522821296660729,1.2052520808389882
10.0,96,0.8498009016609931,1.2153754837938973
10.0,97,0.8537781784499935,1.2048117297186915
10.0,98,0.8552434251123927,1.1993985716897135
10.0,99,0.8543659851429029,1.2000202182926034
11.0,0,0.8561422913894865,1.191473344108718
11.0,1,0.8581551815321351,1.1895920612092628
11.0,2,0.8546001783977248,1.2017141455778884
11.0,3,0.8571314187734025,1.1940290424163382
11.0,4,0.8565921904064542,1.1944323390617344
11.0,5,0.8587780205812706,1.1865829611266996
11.0,6,0.8551452804985004,1.1985358310840069
11.0,7,0.8553298397243204,1.1958340827420544
11.0,8,0.8548050711671454,1.197859333969885
11.0,9,0.8562046155824963,1.1955067089093399
11.0,10,0.8526729501129438,1.2052915530119381
11.0,11,0.8568787426574823,1.194079565357215
11.0,12,0.8571683549978317,1.1922623388734348
11.0,13,0.8582289628084512,1.1901956641587095
11.0,14,0.8538188597014168,1.2031194853791056
11.0,15,0.8531397243361698,1.2038778352984123
11.0,16,0.8554418273876714,1.1967027222114974
11.0,17,0.8555179400935503,1.1965018117878934
11.0,18,0.8577711413493503,1.1897131188892338
11.0,19,0.856385479915579,1.1929583434829465
11.0,20,0.8545424270459335,1.2004090656664759
11.0,21,0.8538041663355133,1.200594637178927
11.0,22,0.8555570254810825,1.1989707637750648
11.0,23,0.8571623242625732,1.190907579248559
11.0,24,0.8603114211852323,1.1841848292572512
11.0,25,0.8562849678675734,1.1917232484309155
11.0,26,0.8550624308683714,1.1970936619795745
11.0,27,0.8551876471598907,1.1943284100324358
11.0,28,0.8557109751622769,1.1934054193582886
11.0,29,0.8585879676646192,1.1898828790107545
11.0,30,0.8550176670394665,1.1966940407818443
11.0,31,0.8559244714344983,1.1973230077962524
11.0,32,0.8556246405086345,1.1975155051779667
11.0,33,0.8572270075632435,1.1890012888841364
11.0,34,0.8547304451515378,1.2024251338646599
11.0,35,0.8570127188235376,1.1936583646653753
11.0,36,0.8506550000875467,1.209319326600192
11.0,37,0.8563884274941858,1.1936136356553306
11.0,38,0.8536901105190686,1.20226620252666
11.0,39,0.8590067224304245,1.1848324019392222
11.0,40,0.8535549678178392,1.2041475711844827
11.0,41,0.8559973062143831,1.193627231194384
11.0,42,0.8558496104208326,1.1948948148784988
11.0,43,0.8579886461415802,1.190806210181253
11.0,44,0.8557895079643131,1.1954213136903382
11.0,45,0.8572853409790514,1.1928452082500098
11.0,46,0.8577608177369983,1.1893290912324042
11.0,47,0.8569488059275898,1.1916023431253588
11.0,48,0.8581563752643003,1.1910516979247783
11.0,49,0.8560116925862182,1.1918926864626593
11.0,50,0.854794919338115,1.1987993879396526
11.0,51,0.8558180348342583,1.1932356191636018
11.0,52,0.8541714302822268,1.1996991567230106
11.0,53,0.8558288520243428,1.1976728534671417
11.0,54,0.8552575080778905,1.1952698706415583
11.0,55,0.8554703702652429,1.194479921837466
11.0,56,0.8543373012281973,1.2000956579868396
11.0,57,0.8576503221169788,1.1915122828872087
11.0,58,0.854799551092129,1.1973548077011036
11.0,59,0.8549410798661928,1.2019713124138125
11.0,60,0.8576106961472353,1.1923937574388648
11.0,61,0.854571062264691,1.197380443628701
11.0,62,0.8535417979784806,1.2027372150886158
11.0,63,0.8539095930960828,1.1999749763760759
11.0,64,0.8526849740177098,1.2035002102060084
11.0,65,0.8569737507615031,1.1917569639259111
11.0,66,0.8576154654010862,1.1903528214519348
11.0,67,0.8555140568137454,1.197506417017091
11.0,68,0.8534992260571708,1.203660250327475
11.0,69,0.8534839852144254,1.205266913385321
11.0,70,0.8570589204705531,1.193482563730626
11.0,71,0.8529906926410763,1.203281550640642
11.0,72,0.8560209226740322,1.1958959701616363
11.0,73,0.8551747758789164,1.1955851317853472
11.0,74,0.852598021882218,1.2047351639056763
11.0,75,0.8570308057738991,1.1936780091670698
11.0,76,0.8573838706801397,1.189495711096168
11.0,77,0.8525019607367514,1.2021369179441679
11.0,78,0.8560884052893469,1.1969468793695521
11.0,79,0.8527862405191271,1.207215598004306
11.0,80,0.8548732489070389,1.197938184797922
11.0,81,0.856178401350757,1.193934739630654
11.0,82,0.8554764227468376,1.194341557122055
11.0,83,0.8562508202148229,1.194596042903945
11.0,84,0.8567299966182226,1.193633870572379
11.0,85,0.8587577973235615,1.185534458391932
11.0,86,0.8571193887701523,1.1908810924791438
11.0,87,0.8561816050073935,1.19565707617838
11.0,88,0.8566329435562431,1.194637855053572
11.0,89,0.8580548640716565,1.1923977070251002
11.0,90,0.8531332778526336,1.203757658148828
11.0,91,0.8562960469156127,1.194062851487433
11.0,92,0.8556222170831608,1.1951288826479982
11.0,93,0.855748906013155,1.1983817196252535
11.0,94,0.8565007063693945,1.192762804760162
11.0,95,0.8559544171288606,1.1950362245402597
11.0,96,0.8570611187319294,1.1902624445450063
11.0,97,0.8560437807629232,1.195144833787576
11.0,98,0.8574256985490365,1.190946428277647
11.0,99,0.856848833381818,1.1936175266197067
12.0,0,0.8557787038284722,1.1912841165804715
12.0,1,0.8598530222242817,1.1826483842413527
12.0,2,0.8591842167738839,1.1819770978806232
12.0,3,0.8615183733726518,1.1776754862126264
12.0,4,0.8608045564756875,1.178580090199145
12.0,5,0.8559118702424283,1.1919272756670105
12.0,6,0.8552721950566542,1.1938713048626595
12.0,7,0.8572047033182523,1.1888407006564796
12.0,8,0.8580733966851556,1.1870212418641446
12.0,9,0.8611762506903505,1.1788081007178837
12.0,10,0.8575987287595319,1.190243176679488
12.0,11,0.8592096921409307,1.185114723452389
12.0,12,0.8561591632772619,1.1904217417521543
12.0,13,0.8567802610393945,1.1885506743191732
12.0,14,0.8567503741285356,1.1935228871229078
12.0,15,0.8582355406000799,1.1876645821773382
12.0,16,0.8625548059085538,1.175394879383344
12.0,17,0.8557351840520996,1.1940171447302494
12.0,18,0.8592077526858047,1.1841759516367876
12.0,19,0.8596227128503087,1.1823655778900122
12.0,20,0.8568973385927748,1.1890164554424065
12.0,21,0.8538107702979605,1.1981500273391539
12.0,22,0.8588903437087657,1.1858504507281677
12.0,23,0.8595569475037649,1.1838714210522139
12.0,24,0.8585986335363824,1.1863614074280526
12.0,25,0.8572188814779154,1.1890019060971602
12.0,26,0.8579156513523949,1.186160256342465
12.0,27,0.8562390038888221,1.1907084892896969
12.0,28,0.8580729328932954,1.188745452825048
12.0,29,0.8553396995183703,1.1942050269858788
12.0,30,0.8575804824725924,1.1868398884523113
12.0,31,0.8568609116503881,1.1883982492564138
12.0,32,0.8566759063425152,1.1911439936610735
12.0,33,0.8576111007313456,1.1912389426078431
12.0,34,0.8568718960433097,1.193758789615386
12.0,35,0.8607417651584658,1.1802646044189526
12.0,36,0.8567585028773118,1.1910170099426731
12.0,37,0.8564857657210545,1.1923496029160798
12.0,38,0.8580138168401963,1.1858994228375805
12.0,39,0.8580820155645841,1.1847775514081982
12.0,40,0.8574655975544507,1.1916818091015762
12.0,41,0.8581126129378001,1.189370310497544
12.0,42,0.8556411695676813,1.1945696117829618
12.0,43,0.8563151632714958,1.1934587227004623
12.0,44,0.8594147886916935,1.1816700379188638
12.0,45,0.8597060243641772,1.1836850216303496
12.0,46,0.8565821230556848,1.1915613691997449
12.0,47,0.8551647397361953,1.1926658035778552
12.0,48,0.856354266619287,1.1907702434278866
12.0,49,0.8581164350682449,1.1891911427111217
12.0,50,0.857602070060739,1.1859624459831786
12.0,51,0.8603974253588487,1.1802374556243478
12.0,52,0.8566156850982707,1.1893200237294594
12.0,53,0.8583882571263038,1.1876439484642831
12.0,54,0.8593738233745838,1.1826903626002139
12.0,55,0.8581036077372142,1.184054133143197
12.0,56,0.8581165386190459,1.1879509846325325
12.0,57,0.8588057826225003,1.1831257449799335
12.0,58,0.8567810695219097,1.1895260566636605
12.0,59,0.8569989631232773,1.1877955704957324
12.0,60,0.8597022306889637,1.182064889646051
12.0,61,0.8583761802322732,1.1860902751493787
12.0,62,0.8549991102096276,1.1955987811449804
12.0,63,0.8595306789796395,1.1830093000594606
12.0,64,0.8563183847657676,1.1922246616872634
12.0,65,0.8595070153071207,1.180366303002903
12.0,66,0.8581710236435983,1.1839228884387163
12.0,67,0.8595460983327712,1.1848631274035044
12.0,68,0.8586552622831322,1.1838773100291664
12.0,69,0.8527916689239888,1.2017150178200857
12.0,70,0.855388546147791,1.192803507965708
12.0,71,0.85999974971771,1.1791490479362232
12.0,72,0.8580396024514628,1.1888300992568455
12.0,73,0.858106361246756,1.1881781968445402
12.0,74,0.8558701060050332,1.1928200697879108
12.0,75,0.8532048845536873,1.197979846068778
12.0,76,0.8567299666387218,1.1898704712713546
12.0,77,0.8585244322291907,1.1873248603730238
12.0,78,0.8594432682353914,1.1853648585693606
12.0,79,0.8552705268361754,1.1943998435065093
12.0,80,0.8576969620879595,1.1889545600610487
12.0,81,0.8582758543517944,1.1863994330777619
12.0,82,0.8554193118895773,1.1926019102225212
12.0,83,0.859173490715972,1.1863396877087842
12.0,84,0.8543444940101708,1.1959406040799736
12.0,85,0.8588938352581343,1.1820524823437975
12.0,86,0.8552990416517052,1.1943212281469133
12.0,87,0.8565636963622835,1.188842953093274
12.0,88,0.8604788360150321,1.1798397977064095
12.0,89,0.8592794711718725,1.1847883429785775
12.0,90,0.8573091287846221,1.1891447496968977
12.0,91,0.8585725247310578,1.1850460835099617
12.0,92,0.8580730219389415,1.184497027711621
12.0,93,0.8572377720238055,1.1880509224550657
12.0,94,0.8579587524405986,1.1893067963050135
12.0,95,0.8573250104246457,1.1915592617796997
12.0,96,0.8599989082291488,1.1792637029488429
12.0,97,0.8608211432296917,1.174981820876161
12.0,98,0.8593660975491233,1.1813988721371083
12.0,99,0.8587016139530286,1.1857561569630415
